id,external_id,title,url,tipologia
f792a0a4-01fe-402d-b70c-6ad525d9e41a,19205972,Apartamento T3+1 Duplex com Piscina Privativa | Serpa Pinto 59,https://www.imovirtual.com/pt/anuncio/apartamento-t3-1-duplex-com-piscina-privativa-serpa-pinto-59-ID1iAlK,null
290ec1e7-df20-4b29-bf23-4791e0fa9d66,19206112,T2 Monte da Virgem Flats,https://www.imovirtual.com/pt/anuncio/t2-monte-da-virgem-flats-ID1iAo0,null
35703a2a-6e0a-4488-9653-71be1dc9c3ff,19172414,Apartamento T1 Novo em Construção | Leiria,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-em-construcao-leiria-ID1irCu,null
24a20d7f-8a0a-40ab-b20a-4dc48b01fa31,19206110,APARTAMENTO T2 NOVO EM MONCARAPACHO / OLHÃO C/ GARAGEM,https://www.imovirtual.com/pt/anuncio/apartamento-t2-novo-em-moncarapacho-olhao-c-garagem-ID1iAnY,null
e0ed3e34-49aa-4ab3-b04c-a62b3253a2fd,19206108,"Apartamento T2, Viso Sul, Viseu",https://www.imovirtual.com/pt/anuncio/apartamento-t2-viso-sul-viseu-ID1iAnV,null
7febac5b-55d2-4f30-9bda-3038b048c955,19206107,Apartamento T2 | Varanda | Condomínio Fechado | Piscina | Ginásio,https://www.imovirtual.com/pt/anuncio/apartamento-t2-varanda-condominio-fechado-piscina-ginasio-ID1iAnW,null
59447b40-3aa3-474b-9e70-a6f347046526,19206106,T2 Valadares Gaia | T2 Varanda e Garagem Crasto  | T2 Piscina Gaia,https://www.imovirtual.com/pt/anuncio/t2-valadares-gaia-t2-varanda-e-garagem-crasto-t2-piscina-gaia-ID1iAnU,null
d96e03b0-3481-4ad8-8c6c-32a7f37de26a,18797252,Apartamento T2 Novo em Construção | Leiria,https://www.imovirtual.com/pt/anuncio/apartamento-t2-novo-em-construcao-leiria-ID1gS1u,null
4e076117-5a6f-45e2-abeb-3f3dda24aea2,19206103,T1 C/ Terraço Monte da Virgem Flats,https://www.imovirtual.com/pt/anuncio/t1-c-terraco-monte-da-virgem-flats-ID1iAnR,null
47fc7ec4-4033-481f-8c6c-1b1c8267f40c,19206104,T2 Monte da Virgem Flats,https://www.imovirtual.com/pt/anuncio/t2-monte-da-virgem-flats-ID1iAnS,null
d9d7fdd1-2dc6-4e4f-9ddc-483361ccb61c,19206100,"Apartamento T6, Junto à Universidade, Covilhã",https://www.imovirtual.com/pt/anuncio/apartamento-t6-junto-a-universidade-covilha-ID1iAnO,null
89815da0-293c-4a07-9b18-17e91a8ab403,19206099,"Apartamento T2, Bairro da Balsa, Viseu",https://www.imovirtual.com/pt/anuncio/apartamento-t2-bairro-da-balsa-viseu-ID1iAnN,null
f658c3bd-3190-402a-ae31-26a592e9c256,19206097,T2 C/ Terraço Monte da Virgem Flats,https://www.imovirtual.com/pt/anuncio/t2-c-terraco-monte-da-virgem-flats-ID1iAnL,null
b7b8cf66-8447-447e-ad10-967ffdccad2b,19184617,Apartamento T2 novo com jardim,https://www.imovirtual.com/pt/anuncio/apartamento-t2-novo-com-jardim-ID1iuNj,null
8cf325e0-343b-43d9-90f2-5a304f20a0d0,19120759,Apartamento T3  no Coração de Penafiel – Conforto e Centralidade,https://www.imovirtual.com/pt/anuncio/apartamento-t3-no-coracao-de-penafiel-conforto-e-centralidade-ID1iebl,null
1dbfc8ae-133e-4b5e-8e11-a447cf63f625,19206096,T2 C/ Terraço Monte da Virgem Flats,https://www.imovirtual.com/pt/anuncio/t2-c-terraco-monte-da-virgem-flats-ID1iAnK,null
cabed8ce-929e-4f65-a9c0-f06cc2352358,19206094,Apartamento T1 | Varanda | Condomínio Fechado | Piscina | Ginásio,https://www.imovirtual.com/pt/anuncio/apartamento-t1-varanda-condominio-fechado-piscina-ginasio-ID1iAnI,null
910a085b-b8d1-4709-a0de-54a60bd0b221,19199216,Apartamento T1 com Varanda a 2 Minutos da Praia de Canidelo,https://www.imovirtual.com/pt/anuncio/apartamento-t1-com-varanda-a-2-minutos-da-praia-de-canidelo-ID1iyAM,null
a6d1d2d4-6171-4963-a1f5-bf9bc676e91b,19062103,Apartamento T2+1 vista Mar e Rio,https://www.imovirtual.com/pt/anuncio/apartamento-t2-1-vista-mar-e-rio-ID1hYWh,null
6c35bd0a-3e65-468d-942b-ded06ea76900,18848182,Apartamento T3,https://www.imovirtual.com/pt/anuncio/apartamento-t3-ID1h5gV,null
3784cfd3-7436-4c47-b025-6a4368e9deb0,19119001,T5 junto Metro Trindade Porto | T5 para Remodelar Santo Ildefonso,https://www.imovirtual.com/pt/anuncio/t5-junto-metro-trindade-porto-t5-para-remodelar-santo-ildefonso-ID1idIZ,null
8a0794ae-768d-43d3-bfa5-75257b757922,19206089,Apartamento T0 Novo convertido em T1 em Leça da Palmeira,https://www.imovirtual.com/pt/anuncio/apartamento-t0-novo-convertido-em-t1-em-leca-da-palmeira-ID1iAnD,null
0b54e4d3-0a30-4d8e-984d-32567cdcc1aa,19000799,T3 Varanda Vista Mar em Arcozelo | T3 Granja | T3 Vila Nova Gaia,https://www.imovirtual.com/pt/anuncio/t3-varanda-vista-mar-em-arcozelo-t3-granja-t3-vila-nova-gaia-ID1hIYw,null
4204141f-4960-4d4b-94fd-5a168704ba18,19206087,Apartamento T3 em Arroios,https://www.imovirtual.com/pt/anuncio/apartamento-t3-em-arroios-ID1iAnB,null
659d32c6-6b22-4b96-a6cb-91604aecffc9,18686957,T2 Novo no Edifício Varandas do Pinheiro II,https://www.imovirtual.com/pt/anuncio/t2-novo-no-edificio-varandas-do-pinheiro-ii-ID1gpkx,null
49a25200-a999-4984-8154-5c7fc97bde27,18875350,T3 +1 Duplex NOVO no Empreendimento Varandas do Pinheiro,https://www.imovirtual.com/pt/anuncio/t3-1-duplex-novo-no-empreendimento-varandas-do-pinheiro-ID1hcl8,null
ca1a6c86-58ef-4f12-9223-48d252c385a0,18980963,T1 Duplex com Terraço Novo na Rua do Bonjardim,https://www.imovirtual.com/pt/anuncio/t1-duplex-com-terraco-novo-na-rua-do-bonjardim-ID1hDOz,null
a22f1037-c7dd-4954-abc4-f094cc12dd64,19190894,T1 Novo com varanda I 8ºandar I Venda I Ramalde I Porto,https://www.imovirtual.com/pt/anuncio/t1-novo-com-varanda-i-8andar-i-venda-i-ramalde-i-porto-ID1ivqy,null
71e574ab-96e6-4152-a827-2a4305848f70,18834844,"Apartamento T4 com 3 lugares de parqueamento e arrumos, em Canidelo.",https://www.imovirtual.com/pt/anuncio/apartamento-t4-com-3-lugares-de-parqueamento-e-arrumos-em-canidelo-ID1h1NO,null
a61cf8be-31d5-4e93-9a73-e0bbd5964986,18461700,Apartamento T2 Duplex Novo com Entradas Independentes Para poder renta,https://www.imovirtual.com/pt/anuncio/apartamento-t2-duplex-novo-com-entradas-independentes-para-poder-renta-ID1fsJm,null
62adddaa-b5eb-48d4-9b57-ce0e6212710e,18201566,APARTAMENTO T2- OLHÃO - FARO,https://www.imovirtual.com/pt/anuncio/apartamento-t2-olhao-faro-ID1en3E,null
1a5be85f-bf07-4594-a870-cfd74667292c,19157606,"Apartamento T2 no Horizon Ocean Gardens, Quarteira, Algarve",https://www.imovirtual.com/pt/anuncio/apartamento-t2-no-horizon-ocean-gardens-quarteira-algarve-ID1inLE,null
f2d80172-3b87-420d-bb31-c248fe1869a5,19165723,T2 na Zona Histórica da Lousã,https://www.imovirtual.com/pt/anuncio/t2-na-zona-historica-da-lousa-ID1ipSz,null
b0ca38e2-36ce-4d00-8cd0-c5357152e0e9,18920132,APARTAMENTO T2 - CALÇADA DOS MESTRES,https://www.imovirtual.com/pt/anuncio/apartamento-t2-calcada-dos-mestres-ID1hnZq,null
bfb4307a-d8f9-465c-a3cc-56cbf72b7bd4,19164807,Apartamento T2 para venda,https://www.imovirtual.com/pt/anuncio/apartamento-t2-para-venda-ID1ipDN,null
931f47de-3c11-458d-8861-011121d42dbd,19206928,Apartamento T3 em Ermesinde com varanda e garagem,https://www.imovirtual.com/pt/anuncio/apartamento-t3-em-ermesinde-com-varanda-e-garagem-ID1iABa,null
51ed6961-086c-47b3-bff1-0edff7dc3a15,19172255,Apartamento T3 para venda,https://www.imovirtual.com/pt/anuncio/apartamento-t3-para-venda-ID1irzW,null
